# Species	Genes	Alg.-Conn.	H_tartakovskyi.faa	P_berghei.faa	P_cynomolgi.faa	P_faciparum.faa	P_knowlesi.faa	P_vivax.faa	P_yoelii.faa	T_gondii.faa
8	15	0.12	1107_g	1717_g,4836_g	1612_g,1733_g	1561_g,1443_g	1673_g,1775_g	1704_g,1587_g	2664_g,2549_g	14_g,376_g
5	5	0.166	*	*	9_g	4733_g	11_g	5_g	927_g	*
5	5	0.166	*	1040_g	1561_g	1610_g	1614_g	1540_g	*	*
5	5	0.166	*	1280_g	2824_g	1256_g	*	2797_g	1886_g	*
5	5	0.166	*	1281_g	2823_g	1255_g	2896_g	2796_g	*	*
5	5	0.166	*	1287_g	4270_g	3861_g	*	4280_g	2946_g	*
5	5	0.166	*	1295_g	4829_g	2972_g	*	4821_g	3660_g	*
5	5	0.166	*	1402_g	365_g	617_g	372_g	*	1751_g	*
5	5	0.166	*	1429_g	2987_g	1167_g	3056_g	*	3425_g	*
5	5	0.166	*	1477_g	4218_g	3911_g	*	4229_g	653_g	*
5	5	0.166	*	1501_g	4265_g	3866_g	*	4274_g	2305_g	*
5	5	0.166	*	1503_g	*	1425_g	1793_g	1721_g	*	3046_g
5	5	0.166	*	1521_g	4447_g	2602_g	*	4451_g	4018_g	*
5	5	0.166	*	1755_g	*	1848_g	1229_g	1166_g	555_g	*
5	5	0.166	*	2015_g	2661_g	712_g	*	2637_g	750_g	*
5	5	0.166	*	2023_g	3379_g	824_g	*	3363_g	4549_g	*
5	5	0.166	*	2042_g	3701_g	3353_g	*	3595_g	3047_g	*
5	5	0.166	*	2150_g	4825_g	2967_g	*	4817_g	3663_g	*
5	5	0.166	*	2353_g	4217_g	3912_g	*	4228_g	652_g	*
5	5	0.166	*	2402_g	3144_g	4839_g	*	3116_g	4180_g	*
5	5	0.166	*	2489_g	3098_g	*	3163_g	3070_g	4225_g	*
5	5	0.166	*	2537_g	549_g	3623_g	565_g	*	1582_g	*
5	5	0.166	*	2538_g	550_g	3622_g	566_g	527_g	*	*
5	5	0.166	*	2653_g	*	2262_g	2339_g	2235_g	1328_g	*
5	5	0.166	*	265_g	2630_g	743_g	2703_g	2607_g	*	*
5	5	0.166	*	2678_g	2679_g	696_g	*	2652_g	767_g	*
5	5	0.166	*	3021_g	2367_g	*	2443_g	2327_g	1420_g	*
5	5	0.166	*	3034_g	1243_g	1795_g	*	1222_g	611_g	*
5	5	0.166	*	304_g	4510_g	2669_g	*	4517_g	3955_g	*
5	5	0.166	*	3078_g	474_g	516_g	486_g	455_g	*	*
5	5	0.166	*	3088_g	2207_g	*	2266_g	2163_g	1259_g	*
5	5	0.166	*	3188_g	1680_g	*	1738_g	1653_g	2599_g	*
5	5	0.166	*	3197_g	1525_g	2124_g	1571_g	1502_g	*	*
5	5	0.166	*	3424_g	4176_g	3133_g	*	4188_g	3630_g	*
5	5	0.166	*	350_g	3155_g	4828_g	*	3129_g	4171_g	*
5	5	0.166	*	3932_g	*	4572_g	185_g	168_g	4367_g	*
5	5	0.166	*	3987_g	*	3498_g	699_g	651_g	122_g	*
5	5	0.166	*	4068_g	3959_g	4198_g	*	3956_g	2113_g	*
5	5	0.166	*	4110_g	*	2068_g	1510_g	1442_g	4111_g	*
5	5	0.166	*	4208_g	3197_g	4793_g	3269_g	*	4139_g	*
5	5	0.166	*	4274_g	1566_g	*	1619_g	1545_g	2709_g	*
5	5	0.166	*	4477_g	4328_g	3803_g	*	4337_g	2891_g	*
5	5	0.166	*	457_g	2088_g	*	2131_g	2044_g	1139_g	*
5	5	0.166	*	5081_g	1669_g	*	1727_g	1642_g	2611_g	*
5	5	0.166	*	545_g	1275_g	*	1319_g	1253_g	4711_g	*
5	5	0.166	*	5464_g	2354_g	2341_g	2419_g	2311_g	*	*
5	5	0.166	*	5757_g	3875_g	4115_g	*	3868_g	2196_g	*
5	5	0.166	*	6396_g	2942_g	1132_g	*	2908_g	3389_g	*
5	5	0.166	*	6402_g	2937_g	*	3013_g	2903_g	3384_g	*
5	5	0.166	*	6687_g	*	4532_g	229_g	205_g	4405_g	*
5	5	0.166	*	6733_g	*	4200_g	4050_g	3958_g	2112_g	*
5	5	0.166	*	6735_g	3963_g	4202_g	*	3960_g	2110_g	*
5	5	0.166	*	6766_g	3447_g	*	3525_g	3441_g	4609_g	*
5	5	0.166	*	6772_g	4504_g	*	4616_g	4511_g	3960_g	*
5	5	0.166	*	6782_g	3209_g	*	3282_g	3183_g	4129_g	*
5	5	0.166	*	6869_g	1601_g	1576_g	*	1573_g	2677_g	*
5	5	0.166	*	7002_g	134_g	4610_g	147_g	*	808_g	*
5	5	0.166	*	72_g	382_g	*	390_g	372_g	1735_g	*
5	5	0.166	*	918_g	4451_g	2608_g	*	4456_g	4013_g	*
5	5	0.166	*	940_g	3013_g	1193_g	*	2966_g	3452_g	*
5	5	0.166	1005_g	1004_g	3923_g	4164_g	*	3919_g	*	*
5	5	0.166	1015_g	2995_g	3295_g	905_g	*	3274_g	*	*
5	5	0.166	1093_g	2350_g	*	246_g	*	1012_g	402_g	*
5	5	0.166	1210_g	*	2958_g	1146_g	*	2923_g	3403_g	*
5	5	0.166	1324_g	*	3000_g	1180_g	*	2953_g	3438_g	*
5	5	0.166	1370_g	*	3132_g	4849_g	*	3104_g	4191_g	*
5	5	0.166	36_g	1461_g	720_g	3450_g	746_g	*	*	*
5	5	0.166	395_g	*	2642_g	732_g	2714_g	2619_g	*	*
5	5	0.166	488_g	3291_g	4268_g	3863_g	*	*	2948_g	*
5	5	0.166	578_g	1593_g	4790_g	*	*	4786_g	3695_g	*
5	5	0.166	74_g	*	1912_g	39_g	1947_g	*	976_g	*
5	5	0.166	786_g	*	678_g	3496_g	701_g	*	120_g	*
5	5	0.166	986_g	*	1404_g	1639_g	1447_g	1380_g	*	*
5	5	0.139	*	*	1162_g	1868_g	1205_g	1145_g	532_g	*
5	5	0.139	*	*	1976_g	101_g	2013_g	1935_g	1037_g	*
5	5	0.139	*	*	1995_g	120_g	2035_g	1954_g	1055_g	*
5	5	0.139	*	*	2451_g	2444_g	2522_g	2409_g	1497_g	*
5	5	0.139	*	*	2560_g	1044_g	2630_g	2535_g	2352_g	*
5	5	0.139	*	*	3582_g	3235_g	3665_g	3706_g	3156_g	*
5	5	0.139	*	*	3641_g	3291_g	3724_g	3652_g	3102_g	*
5	5	0.139	*	*	498_g	3672_g	510_g	478_g	1629_g	*
5	5	0.139	*	*	664_g	3510_g	683_g	637_g	135_g	*
5	5	0.139	*	*	674_g	3501_g	693_g	648_g	125_g	*
5	5	0.139	*	1071_g	748_g	*	784_g	724_g	51_g	*
5	5	0.139	*	1094_g	2894_g	5027_g	2970_g	2862_g	*	*
5	5	0.139	*	1373_g	758_g	*	794_g	734_g	41_g	*
5	5	0.139	*	1867_g	4353_g	3778_g	4461_g	4363_g	*	*
5	5	0.139	*	1868_g	3902_g	4141_g	*	3896_g	2171_g	*
5	5	0.139	*	2039_g	252_g	4495_g	270_g	241_g	*	*
5	5	0.139	*	223_g	4310_g	3823_g	*	4317_g	2909_g	*
5	5	0.139	*	2432_g	3777_g	4017_g	*	3773_g	2295_g	*
5	5	0.139	*	251_g	4312_g	3821_g	*	4319_g	2907_g	*
5	5	0.139	*	2600_g	64_g	4677_g	72_g	*	874_g	*
5	5	0.139	*	2699_g	1748_g	1427_g	1791_g	1719_g	*	*
5	5	0.139	*	2714_g	1943_g	69_g	1980_g	*	1007_g	*
5	5	0.139	*	2784_g	2923_g	5058_g	*	2892_g	2724_g	*
5	5	0.139	*	2803_g	4365_g	3765_g	4473_g	4375_g	*	*
5	5	0.139	*	2813_g	3792_g	4031_g	*	3788_g	2283_g	*
5	5	0.139	*	2984_g	1131_g	1900_g	1171_g	*	501_g	*
5	5	0.139	*	3097_g	4227_g	3902_g	*	4236_g	661_g	*
5	5	0.139	*	3120_g	*	294_g	1011_g	964_g	353_g	*
5	5	0.139	*	3171_g	3421_g	5112_g	*	3418_g	4584_g	*
5	5	0.139	*	3457_g	1149_g	*	1192_g	1133_g	519_g	*
5	5	0.139	*	3540_g	2683_g	693_g	2756_g	2656_g	*	*
5	5	0.139	*	3698_g	1735_g	1441_g	1777_g	1706_g	*	*
5	5	0.139	*	36_g	*	256_g	1052_g	1000_g	390_g	*
5	5	0.139	*	3728_g	3099_g	4882_g	*	3071_g	4224_g	*
5	5	0.139	*	3789_g	2820_g	1251_g	2893_g	*	1890_g	*
5	5	0.139	*	3939_g	122_g	4623_g	131_g	*	820_g	*
5	5	0.139	*	4012_g	2478_g	2470_g	2549_g	2437_g	*	*
5	5	0.139	*	4101_g	429_g	*	439_g	414_g	1694_g	*
5	5	0.139	*	4371_g	4486_g	2644_g	*	4493_g	3978_g	*
5	5	0.139	*	4872_g	4631_g	2786_g	*	4634_g	3845_g	*
5	5	0.139	*	5252_g	2441_g	2434_g	*	2399_g	1487_g	*
5	5	0.139	*	5_g	4628_g	2783_g	4739_g	4631_g	*	*
5	5	0.139	*	6338_g	3562_g	3215_g	3642_g	3570_g	*	*
5	5	0.139	*	6467_g	2954_g	1142_g	*	2919_g	3399_g	*
5	5	0.139	*	650_g	3736_g	3977_g	*	3733_g	2981_g	*
5	5	0.139	*	6651_g	2040_g	162_g	2078_g	1997_g	*	*
5	5	0.139	*	6709_g	2908_g	5043_g	*	2878_g	2738_g	*
5	5	0.139	*	867_g	3212_g	4780_g	*	3186_g	4126_g	*
5	5	0.139	1092_g	4365_g	4584_g	*	*	4589_g	3889_g	*
5	5	0.139	1368_g	*	4469_g	2626_g	*	4474_g	3996_g	*
5	5	0.139	434_g	*	3367_g	835_g	*	3351_g	4539_g	*
5	5	0.139	690_g	*	2345_g	2333_g	2412_g	*	1398_g	*
5	5	0.139	873_g	*	4669_g	2822_g	*	4668_g	3803_g	*
5	5	0.139	877_g	7179_g	4523_g	*	*	4531_g	3943_g	*
5	5	0.104	*	*	1021_g	254_g	1054_g	1002_g	392_g	*
5	5	0.104	*	*	116_g	4629_g	125_g	108_g	826_g	*
5	5	0.104	*	*	1299_g	1742_g	1344_g	1279_g	4736_g	*
5	5	0.104	*	*	1543_g	1629_g	1594_g	1522_g	3362_g	*
5	5	0.104	*	*	1714_g	1463_g	1768_g	1684_g	2566_g	*
5	5	0.104	*	*	1812_g	1367_g	1855_g	1779_g	2476_g	*
5	5	0.104	*	*	2070_g	195_g	2113_g	2028_g	1123_g	*
5	5	0.104	*	*	2121_g	800_g	2168_g	2078_g	1174_g	*
5	5	0.104	*	*	2491_g	2486_g	2564_g	2454_g	1538_g	*
5	5	0.104	*	*	2513_g	2507_g	2589_g	2474_g	1557_g	*
5	5	0.104	*	*	2517_g	2511_g	2592_g	2478_g	1561_g	*
5	5	0.104	*	*	2796_g	1229_g	2870_g	2772_g	1912_g	*
5	5	0.104	*	*	2996_g	1177_g	3065_g	2950_g	3435_g	*
5	5	0.104	*	*	3282_g	919_g	3345_g	3260_g	3229_g	*
5	5	0.104	*	*	3293_g	908_g	3359_g	3272_g	3239_g	*
5	5	0.104	*	*	333_g	647_g	338_g	323_g	1782_g	*
5	5	0.104	*	*	3341_g	859_g	3410_g	3319_g	4516_g	*
5	5	0.104	*	*	3839_g	4078_g	3919_g	3830_g	2235_g	*
5	5	0.104	*	*	3896_g	4136_g	3977_g	3890_g	2176_g	*
5	5	0.104	*	*	4316_g	3817_g	4419_g	4323_g	2903_g	*
5	5	0.104	*	*	4797_g	2941_g	4904_g	4793_g	3688_g	*
5	5	0.104	*	*	489_g	501_g	500_g	469_g	1639_g	*
5	5	0.104	*	*	539_g	3632_g	552_g	517_g	1590_g	*
5	5	0.104	*	*	608_g	3565_g	625_g	582_g	4326_g	*
5	5	0.104	*	*	609_g	3564_g	626_g	583_g	4327_g	*
5	5	0.104	*	*	707_g	3464_g	732_g	685_g	90_g	*
5	5	0.104	*	*	711_g	3460_g	736_g	689_g	85_g	*
5	5	0.104	*	*	798_g	474_g	835_g	784_g	189_g	*
5	5	0.104	*	1021_g	2633_g	741_g	*	2610_g	722_g	*
5	5	0.104	*	1053_g	2906_g	5041_g	*	2876_g	2740_g	*
5	5	0.104	*	1211_g	4499_g	2658_g	*	4506_g	3965_g	*
5	5	0.104	*	1278_g	2776_g	4344_g	2849_g	*	1930_g	*
5	5	0.104	*	1332_g	2627_g	746_g	*	2604_g	717_g	*
5	5	0.104	*	1473_g	130_g	4614_g	143_g	123_g	*	*
5	5	0.104	*	1515_g	3862_g	4101_g	*	3854_g	2210_g	*
5	5	0.104	*	153_g	*	4874_g	3172_g	3079_g	4217_g	*
5	5	0.104	*	1563_g	1015_g	260_g	1049_g	996_g	*	*
5	5	0.104	*	1713_g	1609_g	1565_g	*	1583_g	2668_g	*
5	5	0.104	*	1773_g	*	2821_g	4778_g	4667_g	3804_g	*
5	5	0.104	*	1827_g	1159_g	*	1202_g	1142_g	529_g	*
5	5	0.104	*	183_g	2408_g	2395_g	*	2366_g	1459_g	*
5	5	0.104	*	1861_g	4191_g	3148_g	*	4203_g	628_g	*
5	5	0.104	*	191_g	4616_g	2772_g	*	4620_g	3860_g	*
5	5	0.104	*	2019_g	3303_g	896_g	*	3282_g	3251_g	*
5	5	0.104	*	2085_g	1336_g	1705_g	*	1316_g	4773_g	*
5	5	0.104	*	2274_g	3970_g	4214_g	118_g	3973_g	*	*
5	5	0.104	*	2304_g	1595_g	1583_g	*	1567_g	2683_g	*
5	5	0.104	*	230_g	4745_g	2895_g	*	4745_g	3734_g	*
5	5	0.104	*	2400_g	4724_g	*	4837_g	4725_g	3753_g	*
5	5	0.104	*	2583_g	1107_g	1924_g	1143_g	*	476_g	*
5	5	0.104	*	2667_g	*	2441_g	2519_g	2406_g	1494_g	*
5	5	0.104	*	2755_g	1441_g	*	1487_g	1418_g	4089_g	*
5	5	0.104	*	2773_g	2959_g	1148_g	*	2924_g	3405_g	*
5	5	0.104	*	2792_g	3975_g	4219_g	*	3978_g	2091_g	*
5	5	0.104	*	2814_g	2095_g	1122_g	2140_g	*	1147_g	*
5	5	0.104	*	3019_g	1933_g	60_g	1970_g	1896_g	*	*
5	5	0.104	*	3041_g	2537_g	*	2602_g	2511_g	2375_g	*
5	5	0.104	*	3133_g	958_g	315_g	990_g	943_g	*	*
5	5	0.104	*	3223_g	2664_g	709_g	*	2640_g	753_g	*
5	5	0.104	*	323_g	2736_g	*	2801_g	2707_g	1974_g	*
5	5	0.104	*	3267_g	*	1783_g	1304_g	1237_g	4696_g	*
5	5	0.104	*	3287_g	3787_g	4026_g	*	3783_g	2287_g	*
5	5	0.104	*	3292_g	2052_g	175_g	2094_g	*	1105_g	*
5	5	0.104	*	3302_g	*	2487_g	2565_g	2455_g	1539_g	*
5	5	0.104	*	3312_g	3330_g	868_g	*	3309_g	4507_g	*
5	5	0.104	*	3315_g	408_g	*	418_g	395_g	1711_g	*
5	5	0.104	*	3415_g	1981_g	*	2018_g	1940_g	1041_g	*
5	5	0.104	*	3462_g	3027_g	*	3097_g	2981_g	3467_g	*
5	5	0.104	*	3564_g	4465_g	*	4571_g	4470_g	4000_g	*
5	5	0.104	*	3606_g	*	2261_g	2338_g	2234_g	1327_g	*
5	5	0.104	*	3685_g	*	4685_g	63_g	52_g	883_g	*
5	5	0.104	*	3807_g	797_g	475_g	834_g	783_g	*	*
5	5	0.104	*	3905_g	1596_g	1582_g	1644_g	1568_g	*	*
5	5	0.104	*	4122_g	4421_g	2576_g	*	4424_g	4044_g	*
5	5	0.104	*	4144_g	*	3578_g	611_g	569_g	4312_g	*
5	5	0.104	*	4158_g	823_g	451_g	857_g	807_g	*	*
5	5	0.104	*	4201_g	*	3758_g	4480_g	4382_g	2847_g	*
5	5	0.104	*	441_g	1070_g	*	1103_g	1050_g	438_g	*
5	5	0.104	*	461_g	867_g	409_g	903_g	*	252_g	*
5	5	0.104	*	481_g	*	4521_g	239_g	214_g	4416_g	*
5	5	0.104	*	4827_g	2719_g	4406_g	2781_g	*	1990_g	*
5	5	0.104	*	4848_g	4231_g	3898_g	*	4240_g	665_g	*
5	5	0.104	*	496_g	633_g	3538_g	*	608_g	788_g	*
5	5	0.104	*	5114_g	4613_g	2769_g	*	4617_g	3863_g	*
5	5	0.104	*	5393_g	2629_g	744_g	*	2606_g	719_g	*
5	5	0.104	*	540_g	4348_g	3783_g	*	4358_g	2870_g	*
5	5	0.104	*	54_g	165_g	4579_g	176_g	*	4360_g	*
5	5	0.104	*	558_g	4695_g	2849_g	*	4695_g	3778_g	*
5	5	0.104	*	5630_g	1352_g	1691_g	*	1330_g	4785_g	*
5	5	0.104	*	567_g	*	1716_g	1371_g	1305_g	4762_g	*
5	5	0.104	*	6071_g	2584_g	1069_g	*	2559_g	676_g	*
5	5	0.104	*	6236_g	*	4454_g	316_g	297_g	4486_g	*
5	5	0.104	*	6367_g	3595_g	3247_g	*	3694_g	3143_g	*
5	5	0.104	*	638_g	3364_g	839_g	3442_g	3347_g	*	*
5	5	0.104	*	6418_g	4770_g	2917_g	*	4768_g	3713_g	*
5	5	0.104	*	6424_g	2775_g	4345_g	*	2750_g	1931_g	*
5	5	0.104	*	6522_g	1776_g	1397_g	1823_g	1747_g	*	*
5	5	0.104	*	6563_g	4092_g	3062_g	*	4110_g	3553_g	*
5	5	0.104	*	6568_g	*	1314_g	1905_g	1828_g	2432_g	*
5	5	0.104	*	6569_g	1861_g	1316_g	*	1826_g	2434_g	*
5	5	0.104	*	6575_g	4154_g	3115_g	*	4169_g	3611_g	*
5	5	0.104	*	6629_g	3600_g	3252_g	*	3689_g	3138_g	*
5	5	0.104	*	6650_g	2041_g	163_g	2079_g	*	1093_g	*
5	5	0.104	*	6654_g	4220_g	3909_g	*	4231_g	655_g	*
5	5	0.104	*	6727_g	2127_g	*	2177_g	2084_g	1180_g	*
5	5	0.104	*	6854_g	*	4378_g	2812_g	2718_g	1963_g	*
5	5	0.104	*	6858_g	846_g	430_g	881_g	828_g	*	*
5	5	0.104	*	7111_g	3642_g	*	3725_g	3651_g	3101_g	*
5	5	0.104	*	7175_g	4517_g	2677_g	*	4525_g	3947_g	*
5	5	0.104	*	75_g	3022_g	1203_g	*	2975_g	3461_g	*
5	5	0.104	1026_g	*	3779_g	4019_g	*	3775_g	2293_g	*
5	5	0.104	1029_g	*	4588_g	2746_g	4698_g	*	3885_g	*
5	5	0.104	1041_g	*	4758_g	2906_g	*	4757_g	3724_g	*
5	5	0.104	1085_g	*	110_g	4634_g	120_g	103_g	*	*
5	5	0.104	134_g	*	2556_g	1041_g	*	2531_g	2355_g	*
5	5	0.104	1366_g	2710_g	2742_g	4382_g	*	2714_g	*	*
5	5	0.104	1433_g	7110_g	3645_g	*	*	3650_g	3100_g	*
5	5	0.104	180_g	3377_g	3113_g	4867_g	*	*	4211_g	*
5	5	0.104	196_g	1576_g	*	1153_g	*	2927_g	3409_g	*
5	5	0.104	258_g	*	4673_g	2827_g	*	4673_g	3798_g	*
5	5	0.104	260_g	4389_g	*	2830_g	*	4676_g	3796_g	*
5	5	0.104	292_g	1300_g	1756_g	1419_g	*	*	2525_g	*
5	5	0.104	470_g	*	3308_g	890_g	*	3288_g	3256_g	*
5	5	0.104	481_g	5834_g	1695_g	1481_g	1751_g	*	*	*
5	5	0.104	91_g	4_g	2120_g	*	2167_g	*	1173_g	*
5	5	0.104	974_g	*	4658_g	2810_g	*	4657_g	3816_g	*
5	5	0.0764	*	*	1449_g	2053_g	1495_g	1426_g	4096_g	*
5	5	0.0764	*	*	1545_g	1627_g	1596_g	1524_g	3364_g	*
5	5	0.0764	*	*	1591_g	1586_g	1640_g	1564_g	2686_g	*
5	5	0.0764	*	*	1679_g	1497_g	1737_g	1652_g	2600_g	*
5	5	0.0764	*	*	1848_g	1330_g	1889_g	1814_g	2446_g	*
5	5	0.0764	*	*	1850_g	1328_g	1891_g	1816_g	2444_g	*
5	5	0.0764	*	*	2196_g	2179_g	2253_g	2152_g	1247_g	*
5	5	0.0764	*	*	2317_g	2304_g	2383_g	2276_g	1370_g	*
5	5	0.0764	*	*	2489_g	2484_g	2562_g	2452_g	1536_g	*
5	5	0.0764	*	*	2504_g	2498_g	2580_g	2466_g	1549_g	*
5	5	0.0764	*	*	32_g	4707_g	39_g	29_g	904_g	*
5	5	0.0764	*	*	375_g	606_g	383_g	365_g	1741_g	*
5	5	0.0764	*	*	3791_g	4030_g	3871_g	3787_g	2284_g	*
5	5	0.0764	*	*	4334_g	3797_g	4441_g	4343_g	2885_g	*
5	5	0.0764	*	*	4683_g	2836_g	4793_g	4682_g	3790_g	*
5	5	0.0764	*	*	55_g	4686_g	62_g	51_g	884_g	*
5	5	0.0764	*	*	600_g	3573_g	616_g	574_g	4318_g	*
5	5	0.0764	*	*	657_g	3516_g	676_g	631_g	141_g	*
5	5	0.0764	*	1027_g	1467_g	2072_g	1514_g	*	4113_g	*
5	5	0.0764	*	1145_g	4759_g	2907_g	*	4758_g	3723_g	*
5	5	0.0764	*	1153_g	3384_g	819_g	3464_g	*	4554_g	*
5	5	0.0764	*	1375_g	1210_g	1824_g	*	1192_g	580_g	*
5	5	0.0764	*	1394_g	1200_g	*	1245_g	1183_g	571_g	*
5	5	0.0764	*	1412_g	3594_g	3246_g	3677_g	3695_g	*	*
5	5	0.0764	*	145_g	*	171_g	2090_g	2006_g	1101_g	*
5	5	0.0764	*	1489_g	3549_g	3202_g	*	3557_g	3189_g	*
5	5	0.0764	*	1833_g	4540_g	2701_g	*	4549_g	3927_g	*
5	5	0.0764	*	1869_g	1170_g	1862_g	*	1152_g	544_g	*
5	5	0.0764	*	1981_g	2335_g	*	2402_g	2294_g	1388_g	*
5	5	0.0764	*	2071_g	*	4602_g	156_g	136_g	800_g	*
5	5	0.0764	*	2134_g	601_g	3572_g	617_g	575_g	*	*
5	5	0.0764	*	2399_g	*	2877_g	4838_g	4726_g	3752_g	*
5	5	0.0764	*	244_g	2078_g	203_g	2121_g	2035_g	*	*
5	5	0.0764	*	2544_g	4103_g	*	4195_g	4120_g	3563_g	*
5	5	0.0764	*	2611_g	4723_g	2875_g	*	4724_g	3754_g	*
5	5	0.0764	*	2630_g	*	1758_g	1328_g	1263_g	4720_g	*
5	5	0.0764	*	2672_g	1569_g	1602_g	1623_g	*	2706_g	*
5	5	0.0764	*	276_g	1772_g	*	1819_g	1743_g	2508_g	*
5	5	0.0764	*	296_g	*	3744_g	4498_g	4395_g	2833_g	*
5	5	0.0764	*	2985_g	1133_g	*	1173_g	1115_g	502_g	*
5	5	0.0764	*	3333_g	2985_g	1165_g	*	2939_g	3423_g	*
5	5	0.0764	*	3381_g	3030_g	1211_g	*	2983_g	3470_g	*
5	5	0.0764	*	3461_g	*	1208_g	3096_g	2980_g	3466_g	*
5	5	0.0764	*	3979_g	1013_g	*	1047_g	994_g	384_g	*
5	5	0.0764	*	432_g	2486_g	*	2559_g	2448_g	1532_g	*
5	5	0.0764	*	448_g	3268_g	931_g	*	3248_g	3219_g	*
5	5	0.0764	*	506_g	3151_g	4832_g	*	3125_g	4174_g	*
5	5	0.0764	*	51_g	3916_g	4157_g	*	3912_g	2154_g	*
5	5	0.0764	*	6630_g	3599_g	*	3683_g	3690_g	3139_g	*
5	5	0.0764	*	684_g	2232_g	2217_g	2291_g	*	1286_g	*
5	5	0.0764	*	787_g	2865_g	5000_g	*	2834_g	2779_g	*
5	5	0.0764	*	810_g	*	251_g	1056_g	1004_g	395_g	*
5	5	0.0764	*	85_g	*	3836_g	4398_g	4304_g	2922_g	*
5	5	0.0764	*	861_g	*	1720_g	1367_g	1301_g	4758_g	*
5	5	0.0764	1033_g	*	4468_g	2625_g	*	4473_g	3997_g	*
5	5	0.0764	1061_g	*	2152_g	766_g	2204_g	2109_g	*	*
5	5	0.0764	1344_g	*	4389_g	3743_g	*	4396_g	2832_g	*
5	5	0.0764	1372_g	*	2640_g	734_g	*	2617_g	729_g	*
5	5	0.0764	1412_g	3084_g	2211_g	2193_g	*	2167_g	*	*
5	5	0.0764	18_g	3156_g	3316_g	*	3385_g	*	3265_g	*
5	5	0.0764	273_g	1938_g	613_g	*	630_g	*	4331_g	*
5	5	0.0764	344_g	*	24_g	4717_g	*	21_g	912_g	*
5	5	0.0764	477_g	1200_g	1919_g	46_g	1954_g	*	*	*
5	5	0.0764	599_g	2462_g	*	4710_g	*	26_g	907_g	*
5	5	0.0764	944_g	2188_g	420_g	*	*	405_g	1702_g	*
4	10	0.5	*	*	*	2516_g,1298_g	4137_g	5529_g,5531_g,5500_g,5570_g,5530_g	*	3042_g,3723_g
4	7	0.143	*	6787_g	943_g,937_g,941_g,938_g	*	974_g	*	321_g	*
4	6	0.167	*	3616_g	3167_g	*	3240_g	3141_g,3145_g,3146_g	*	*
4	6	0.152	658_g	7206_g,5261_g	*	3750_g	*	*	*	10918_g,11715_g
4	5	0.6	*	*	*	2136_g	1582_g	1513_g	*	10598_g,11395_g
4	5	0.6	*	*	3493_g	*	3573_g	3488_g	*	3120_g,3801_g
4	5	0.6	*	973_g	*	2203_g	*	*	1273_g	2916_g,3597_g
4	5	0.6	672_g	*	3609_g	3260_g	*	*	*	7200_g,7717_g
4	5	0.4	*	*	*	634_g	353_g	*	1768_g	5665_g,6582_g
4	5	0.4	*	*	2485_g	2479_g	*	2446_g	*	9859_g,12665_g
4	5	0.4	*	*	3403_g	5102_g	*	3386_g	*	4625_g,5097_g
4	5	0.4	*	*	3940_g	4180_g	*	*	2133_g	9703_g,12958_g
4	5	0.4	*	*	4230_g	3899_g	*	*	664_g	542_g,632_g
4	5	0.4	*	*	901_g	*	939_g	*	285_g	4446_g,8461_g
4	5	0.4	*	2009_g	*	*	*	2748_g	1933_g	4346_g,8262_g
4	5	0.4	*	2774_g	*	1147_g	*	*	3404_g	11163_g,11960_g
4	5	0.4	*	2818_g	2259_g	*	*	2218_g,5677_g	1312_g	*
4	5	0.4	*	3428_g	1873_g	*	*	1837_g	*	10802_g,11599_g
4	5	0.4	*	6808_g	*	4824_g	*	*	4167_g	5562_g,6686_g
4	5	0.4	733_g	*	4571_g	2729_g	*	*	*	9374_g,13295_g
4	5	0.2	*	*	*	5072_g,2566_g	3016_g	2906_g	3387_g	*
4	5	0.2	*	*	2519_g	339_g,340_g	2594_g	2480_g	*	*
4	5	0.2	*	*	3193_g	4797_g	*	3170_g	*	4344_g,8264_g
4	5	0.2	*	4386_g	*	4715_g	*	*	911_g	9959_g,12562_g
4	5	0.2	*	5090_g	566_g	3606_g	*	*	4499_g,4496_g	*
4	5	0.2	*	6397_g	*	*	*	2907_g	3388_g	9812_g,12711_g
4	5	0.2	*	6543_g	4657_g	*	*	*	3817_g	2761_g,3442_g
4	5	0.2	1343_g	6145_g,3283_g	*	*	928_g	873_g	*	*
4	5	0.166	*	*	2119_g	802_g	*	2076_g	*	6048_g,6204_g
4	5	0.166	*	*	3807_g	*	*	3800_g	2269_g	5083_g,4611_g
4	5	0.166	*	*	804_g	468_g	*	790_g	*	8868_g,4088_g
4	5	0.166	*	785_g	*	1113_g	2130_g	*	*	4128_g,8908_g
4	5	0.139	*	5819_g	*	4620_g	4951_g,4337_g	117_g	*	*
4	5	0.104	*	*	*	1091_g	2679_g	2583_g	*	1088_g,1550_g
4	5	0.104	*	*	1661_g	1515_g	1719_g	*	*	2538_g,3219_g
4	5	0.104	*	5358_g,556_g	*	1787_g	1299_g	*	4691_g	*
4	5	0.104	*	751_g,5006_g	*	4360_g	*	2734_g	1947_g	*
4	4	1	*	*	*	4546_g	215_g	192_g	4391_g	*
4	4	1	*	*	1168_g	*	1210_g	1150_g	542_g	*
4	4	1	*	*	1647_g	1530_g	*	1619_g	2633_g	*
4	4	1	*	*	1698_g	1478_g	1754_g	1670_g	*	*
4	4	1	*	*	1749_g	*	1792_g	1720_g	2532_g	*
